name,team_name,game_date,season_Playoff,espn_player_id_Playoff,team_id_Playoff,espn_game_id_Playoff,period_Playoff,minutes_remaining_Playoff,seconds_remaining_Playoff,shot_made_flag_Playoff,action_type_Playoff,shot_type_Playoff,shot_distance_Playoff,opponent_Playoff,x_Playoff,y_Playoff,dribbles_Playoff,touch_time_Playoff,defender_name_Playoff,defender_distance_Playoff,shot_clock
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,2,5,57,0,Jump Shot,2PT Field Goal,19,San Antonio Spurs,-100,162,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,2,4,45,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-152,217,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,3,5,43,0,Jump Shot,2PT Field Goal,22,San Antonio Spurs,151,165,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,3,5,14,0,Jump Shot,2PT Field Goal,6,San Antonio Spurs,54,37,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,4,9,25,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-89,250,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,4,3,44,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-185,195,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,3,9,45,1,Jump Shot,3PT Field Goal,27,San Antonio Spurs,-161,219,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,5,2,49,0,Jump Shot,2PT Field Goal,18,San Antonio Spurs,106,148,,,,,
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,1,10,20,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,207,138,,,,,
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,1,4,58,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,114,214,,,,,
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,2,6,43,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,187,156,,,,,
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,2,1,45,1,Jump Shot,3PT Field Goal,23,San Antonio Spurs,-226,50,,,,,
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,2,0,29,0,Jump Shot,3PT Field Goal,27,San Antonio Spurs,135,244,,,,,
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,3,7,13,0,Jump Shot,2PT Field Goal,17,San Antonio Spurs,24,173,,,,,
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,3,4,21,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,61,235,,,,,
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,1,1,6,0,Jump Shot,2PT Field Goal,21,San Antonio Spurs,146,154,,,,,
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,2,8,34,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,163,213,,,,,
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,2,2,40,0,Jump Shot,2PT Field Goal,21,San Antonio Spurs,-57,209,,,,,
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,3,7,17,0,Jump Shot,2PT Field Goal,8,San Antonio Spurs,0,88,,,,,
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,4,0,44,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,32,261,,,,,
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,1,3,24,1,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-15,260,8,7.3,"Paul, Chris",4.6,16.2
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,2,4,38,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,20,258,4,4.1,"Barnes, Matt",4.1,19.4
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,3,4,1,0,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,114,214,8,9.1,"Crawford, Jamal",5,14
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,3,0,7,0,Jump Shot,2PT Field Goal,18,Los Angeles Clippers,-180,47,8,6.9,"Davis, Glen",5.2,6.6
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,3,0,0,0,Jump Shot,3PT Field Goal,27,Los Angeles Clippers,-164,219,0,0.7,"Collison, Darren",5.2,0
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,4,9,46,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,151,206,0,0.6,"Collison, Darren",3.5,5.1
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,4,4,47,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-21,258,1,2,"Paul, Chris",3.3,5.6
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,4,1,53,0,Jump Shot,2PT Field Goal,6,Los Angeles Clippers,-8,67,13,15.3,"Collison, Darren",1.6,9
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,4,0,24,0,Jump Shot,2PT Field Goal,22,Los Angeles Clippers,135,175,8,9.3,"Barnes, Matt",2.6,12.6
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,1,6,56,0,Jump Shot,3PT Field Goal,23,Los Angeles Clippers,-231,1,0,1,"Barnes, Matt",18.2,17.1
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,2,9,14,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,110,230,6,8,"Davis, Glen",4.8,15.8
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,2,5,40,0,Jump Shot,2PT Field Goal,11,Los Angeles Clippers,-26,116,3,3.5,"Paul, Chris",2.1,4
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,2,3,50,0,Jump Shot,3PT Field Goal,23,Los Angeles Clippers,237,14,0,0.7,"Barnes, Matt",7.4,13
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,2,2,23,0,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,127,209,9,9,"Redick, JJ",4.2,14.5
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,3,7,49,1,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,10,246,4,5,"Paul, Chris",4.2,19.2
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,3,0,26,0,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,-168,181,0,0.7,"Collison, Darren",2.8,17.1
Stephen Curry,Golden State Warriors,4/24/2014,2013,3975,1610612744,400553084,1,8,35,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,95,238,5,5.3,"Paul, Chris",3.4,18
Stephen Curry,Golden State Warriors,4/24/2014,2013,3975,1610612744,400553084,1,1,22,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,53,249,7,6.5,"Collison, Darren",3.5,17.4
Stephen Curry,Golden State Warriors,4/27/2014,2013,3975,1610612744,400553088,1,0,1,0,Jump Shot,3PT Field Goal,53,Los Angeles Clippers,173,506,1,0.5,"Collison, Darren",2.9,0
Stephen Curry,Golden State Warriors,4/27/2014,2013,3975,1610612744,400553088,2,0,15,0,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,39,261,0,0.8,"Collison, Darren",5.7,8.6
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,1,8,25,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,91,242,0,0.6,"Barnes, Matt",3.6,10.2
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,2,7,32,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,21,254,12,11.3,"Collison, Darren",1.6,13
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,2,5,12,0,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,114,236,8,6.2,"Griffin, Blake",3.2,14
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,3,3,43,0,Jump Shot,2PT Field Goal,15,Los Angeles Clippers,-67,143,1,2.3,"Barnes, Matt",3.3,18.5
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,3,2,10,1,Jump Shot,2PT Field Goal,20,Los Angeles Clippers,10,208,13,11.4,"Crawford, Jamal",4.3,10
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,3,1,49,1,Jump Shot,3PT Field Goal,27,Los Angeles Clippers,122,241,2,4.2,"Barnes, Matt",4.6,21
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,4,8,46,0,Jump Shot,2PT Field Goal,16,Los Angeles Clippers,97,137,16,17.2,"Collison, Darren",3.8,6.3
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,4,8,5,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-146,214,0,0.7,"Crawford, Jamal",6,2.4
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,4,7,26,0,Jump Shot,3PT Field Goal,23,Los Angeles Clippers,-232,34,25,18,"Redick, JJ",3.5,5.8
Stephen Curry,Golden State Warriors,4/29/2014,2013,3975,1610612744,400553090,4,0,24,0,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-128,233,7,5.7,"Griffin, Blake",4.1,18.4
Stephen Curry,Golden State Warriors,5/1/2014,2013,3975,1610612744,400553092,2,10,14,0,Jump Shot,3PT Field Goal,23,Los Angeles Clippers,-232,41,0,1,"Davis, Glen",2.8,20.7
Stephen Curry,Golden State Warriors,5/1/2014,2013,3975,1610612744,400553092,3,3,56,0,Jump Shot,2PT Field Goal,16,Los Angeles Clippers,-37,159,0,0,"Collison, Darren",5,16.7
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,1,3,12,1,Jump Shot,2PT Field Goal,19,Los Angeles Clippers,-105,164,12,10.1,"Collison, Darren",5,14.4
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,2,2,20,1,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,20,269,11,9.3,"Paul, Chris",3.6,13.9
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,2,10,51,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,86,236,14,8.7,"Crawford, Jamal",4.1,15.7
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,2,0,10,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,157,197,0,0.3,"Paul, Chris",1.7,0
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,3,9,59,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-153,209,1,1.6,"Paul, Chris",3.2,20
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,3,8,14,0,Jump Shot,2PT Field Goal,20,Los Angeles Clippers,204,-24,15,9.6,"Paul, Chris",1.2,14
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,3,7,34,0,Jump Shot,2PT Field Goal,15,Los Angeles Clippers,12,154,14,11.6,"Redick, JJ",1.9,12.2
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,3,2,12,0,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-152,217,14,9.5,"Paul, Chris",3.8,13.7
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,4,1,58,0,Jump Shot,2PT Field Goal,3,Los Angeles Clippers,15,33,7,9.1,"Jordan, DeAndre",1.7,14.6
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,4,0,8,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,177,184,1,1.1,"Barnes, Matt",1.9,0
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,4,0,3,1,Jump Shot,3PT Field Goal,27,Los Angeles Clippers,45,268,5,3.7,"Barnes, Matt",2.7,0
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,4,9,6,0,Jump Shot,3PT Field Goal,23,San Antonio Spurs,-239,-13,,,,,
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,4,0,5,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-223,110,1,1.6,"Pondexter, Quincy",3.6,0
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,2,0,1,0,Jump Shot,2PT Field Goal,10,New Orleans Pelicans,94,42,21,19.2,"Davis, Anthony",2.4,0
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,3,0,1,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,165,197,9,7.7,"Cole, Norris",4,0
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,3,4,1,1,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-204,137,0,0.6,"Anderson, Ryan",6.2,22.5
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,5,0,36,0,Jump Shot,2PT Field Goal,22,New Orleans Pelicans,-187,116,4,2.9,"Anderson, Ryan",4.5,11
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,5,4,27,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-209,151,0,0.6,"Anderson, Ryan",4.8,7.1
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,1,9,44,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,231,99,0,0.6,"Pondexter, Quincy",3.3,5.5
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,4,3,36,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-202,138,0,0.8,"Pondexter, Quincy",5.5,19.4
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,4,0,11,1,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,12,244,0,1.5,"Holiday, Jrue",7.6,0
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,3,8,37,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,36,246,0,0.7,"Davis, Anthony",6.5,15.1
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,4,0,2,1,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-242,26,0,0.6,"Evans, Tyreke",4.6,0
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,1,9,12,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,231,107,0,1.7,"Asik, Omer",1.2,18
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,4,1,42,0,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,97,252,4,4.6,"Davis, Anthony",6.3,19.3
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,5,0,55,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,114,230,14,13.3,"Anderson, Ryan",5.7,10
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,1,5,46,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-228,99,0,1.8,"Evans, Tyreke",9.1,19.2
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,4,5,15,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,129,219,0,0.9,"Anderson, Ryan",5.4,21
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,1,6,51,0,Jump Shot,2PT Field Goal,20,New Orleans Pelicans,-209,0,0,1,"Davis, Anthony",6.2,21.8
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,3,2,16,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,21,258,0,0.6,"Cole, Norris",5.1,14.7
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,1,0,48,0,Jump Shot,3PT Field Goal,28,New Orleans Pelicans,50,277,5,4.6,"Cole, Norris",3.2,19.5
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,2,1,55,0,Jump Shot,2PT Field Goal,16,New Orleans Pelicans,160,14,2,3.8,"Asik, Omer",3,0.6
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,3,9,44,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,94,238,6,5.5,"Pondexter, Quincy",5.1,18.9
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,1,5,6,1,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,-229,88,8,5.6,"Conley, Mike",6,18.3
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,1,6,40,1,Jump Shot,3PT Field Goal,23,Memphis Grizzlies,-232,-3,0,0.8,"Randolph, Zach",6.8,16.1
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,4,2,35,1,Jump Shot,2PT Field Goal,19,Memphis Grizzlies,-199,14,0,0.8,"Randolph, Zach",5.5,9.5
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,3,0,0,1,Jump Shot,3PT Field Goal,62,Memphis Grizzlies,-45,619,0,0.9,"Koufos, Kosta",6,0
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,4,5,46,1,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,236,82,0,0.8,"Conley, Mike",6.6,11.8
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,4,4,59,1,Jump Shot,3PT Field Goal,23,Memphis Grizzlies,231,-6,0,0.9,"Conley, Mike",3,11.5
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,3,10,17,1,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,155,209,0,0.6,"Conley, Mike",3.2,9.5
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,4,3,39,1,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,168,198,6,4.5,"Conley, Mike",4,11.7
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,1,0,31,0,Jump Shot,2PT Field Goal,21,Memphis Grizzlies,10,217,8,7.3,"Gasol, Marc",4.5,15.5
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,4,1,14,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,62,246,10,11.1,"Gasol, Marc",7.2,9.8
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,1,9,38,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,127,214,0,0.7,"Conley, Mike",5,7.8
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,1,1,15,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,91,239,6,5.5,"Conley, Mike",3.3,16.5
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,4,1,47,0,Jump Shot,2PT Field Goal,21,Memphis Grizzlies,154,149,3,4.2,"Conley, Mike",2.7,8.3
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,4,0,56,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,-48,241,0,1.6,"Gasol, Marc",16.2,10.1
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,3,7,0,0,Jump Shot,2PT Field Goal,21,Memphis Grizzlies,-133,173,5,3.8,"Randolph, Zach",5.4,17.2
Stephen Curry,Golden State Warriors,4/25/2015,2014,3975,1610612744,400790904,4,11,46,0,Jump Shot,2PT Field Goal,17,New Orleans Pelicans,-125,116,0,0.6,"Cole, Norris",2,13.5
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,1,9,39,0,Jump Shot,2PT Field Goal,10,Houston Rockets,-29,96,13,13,"Smith, Josh",3.2,11.2
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,3,2,0,0,Jump Shot,3PT Field Goal,28,Houston Rockets,192,213,0,0.9,"Prigioni, Pablo",4.7,6.6
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,1,1,8,0,Jump Shot,3PT Field Goal,26,Houston Rockets,31,261,8,7.4,"Jones, Terrence",5.1,15
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,2,2,56,0,Jump Shot,2PT Field Goal,21,Houston Rockets,-215,30,11,10.7,"Capela, Clint",3.1,12.5
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,2,2,12,1,Jump Shot,2PT Field Goal,21,Houston Rockets,-185,118,1,1.8,"Howard, Dwight",4.1,17.6
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,4,2,2,0,Jump Shot,3PT Field Goal,26,Houston Rockets,113,235,0,0.8,"Ariza, Trevor",3,7.7
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,3,1,3,0,Jump Shot,3PT Field Goal,23,Houston Rockets,230,28,0,0.6,"Johnson, Nick",4.5,8
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,1,9,26,0,Jump Shot,3PT Field Goal,27,Houston Rockets,-153,233,7,5.6,"Howard, Dwight",5.4,15.3
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,3,6,5,1,Jump Shot,3PT Field Goal,23,Houston Rockets,-232,7,0,1.1,"Ariza, Trevor",5.3,12.5
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,3,4,8,1,Jump Shot,3PT Field Goal,25,Houston Rockets,121,220,0,0.9,"Terry, Jason",18.3,18.8
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,1,9,3,1,Jump Shot,3PT Field Goal,25,Houston Rockets,233,91,0,0.7,"Smith, Josh",6.6,11.6
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,3,0,39,1,Jump Shot,3PT Field Goal,22,Houston Rockets,-229,1,0,0.7,"Smith, Josh",6.1,8.7
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,3,9,16,1,Jump Shot,3PT Field Goal,23,Houston Rockets,-231,25,0,0.7,"Terry, Jason",7.4,18
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,3,11,25,0,Jump Shot,2PT Field Goal,20,Houston Rockets,207,4,0,0.9,"Terry, Jason",9.6,4.6
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,4,3,10,0,Jump Shot,3PT Field Goal,24,Houston Rockets,-160,184,0,0.8,"Brewer, Corey",7.9,17.6
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,1,2,12,0,Jump Shot,3PT Field Goal,25,Houston Rockets,9,257,0,0.6,"Jones, Terrence",7.2,10.4
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,1,4,28,1,Jump Shot,3PT Field Goal,24,Houston Rockets,166,184,0,1,"Ariza, Trevor",2.5,21.3
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,3,3,32,0,Jump Shot,3PT Field Goal,24,Houston Rockets,-152,197,1,1.6,"Jones, Terrence",2.2,17.2
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,1,10,38,0,Jump Shot,3PT Field Goal,24,Houston Rockets,-98,228,1,1.7,"Terry, Jason",3.1,11.4
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,1,1,23,0,Jump Shot,3PT Field Goal,24,Houston Rockets,223,108,0,0.8,"Prigioni, Pablo",7,16.7
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,3,1,31,0,Jump Shot,3PT Field Goal,27,Houston Rockets,125,249,1,2.9,"Terry, Jason",4.2,12.5
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,3,7,59,0,Jump Shot,3PT Field Goal,26,Houston Rockets,165,206,0,1.1,"Harden, James",1.3,15.7
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,1,1,57,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-70,255,10,9.3,"Jones, James",4.7,15.1
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,4,4,32,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,193,176,9,9,"Mozgov, Timofey",4.8,14.3
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,1,11,5,0,Jump Shot,2PT Field Goal,23,Cleveland Cavaliers,73,225,5,4.1,"Mozgov, Timofey",3.8,12.2
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,2,0,1,0,Jump Shot,3PT Field Goal,28,Cleveland Cavaliers,36,283,6,5,"Thompson, Tristan",3.2,0
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,5,0,7,0,Jump Shot,2PT Field Goal,19,Cleveland Cavaliers,-193,22,1,3.1,"Dellavedova, Matthew",2.2,0
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,3,8,45,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-171,198,0,0.6,"Dellavedova, Matthew",3.4,16.6
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,2,4,22,0,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,-231,48,1,3,"Dellavedova, Matthew",2.2,2
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,4,6,9,0,Jump Shot,2PT Field Goal,13,Cleveland Cavaliers,-60,116,3,5.5,"Smith, J.R.",4.2,9.8
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,4,0,18,1,Jump Shot,3PT Field Goal,28,Cleveland Cavaliers,-239,159,8,6.4,"Mozgov, Timofey",3.7,17.5
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,4,0,27,1,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,234,-6,0,0.4,"Thompson, Tristan",3.6,23.5
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,4,7,24,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-8,250,11,8.7,"Thompson, Tristan",6.3,15.7
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,3,2,40,1,Jump Shot,3PT Field Goal,28,Cleveland Cavaliers,189,209,6,6,"Dellavedova, Matthew",3.1,17.7
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,1,1,33,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,166,198,4,4.9,"Dellavedova, Matthew",4.8,19.7
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,3,6,22,1,Jump Shot,2PT Field Goal,18,Cleveland Cavaliers,29,181,1,2.3,"Dellavedova, Matthew",2.6,14.9
